URL,Content creator,Username,Date added,Ads in Live,Facebook Page followers,Language,Blue verification,Videos published in the last 7 days,Median views per video (28 days)
www.facebook.com/100147138873662,JabaliRadio,jabaliRadio,2023-07-11,yes,16126,Spanish,no,13,761
www.facebook.com/100147156007768,Sammy Bailey,officialsambailey,2023-07-31,no,791142,English,no,0,0
www.facebook.com/100147224751901,Sweet Cravings,,2023-02-08,no,13643,English,no,0,0
www.facebook.com/100147226258438,Janelyn Necessario Sausa,jAnEllENeCeSsArIo,2023-02-19,no,7199,English,no,7,112
www.facebook.com/100147342671310,Everly Torres Messer,everLyMesser1997,2023-07-31,no,39833,English,no,3,1213
www.facebook.com/100147416226348,Sheila Lemon,,2023-09-27,no,6892,English,no,4,229
www.facebook.com/100147432964805,Cheyenne Causey,,2023-09-16,no,25577,English,no,0,0
www.facebook.com/100147438256436,Mai Văn Lạng,mvlang,2023-07-31,yes,229565,Vietnamese,yes,10,7711
www.facebook.com/100147446275138,Stacey Walters,stacey.o.walters,2023-08-12,no,14690,English,no,0,672
www.facebook.com/100147451864390,Jeenuchdiy&craft,jeenuchdiycraft,2023-07-05,no,124226,English,no,7,5823
www.facebook.com/100147458853506,小飞哥,xiaofeige666,2023-06-14,no,143183,Chinese,no,5,78182
www.facebook.com/100147463067986,Vhonne Alle,novellah.tans,2023-05-24,no,7270,English,no,0,0
www.facebook.com/100147466218840,Jeff Jen,jennyvi.era.9,2023-08-09,no,5252,English,no,3,319
www.facebook.com/100147469283784,Sin Pioquitos Eliminación de piojos y liendres Uruapan,Sinpioquitosuruapan,2022-12-28,no,111175,Spanish,no,0,498
www.facebook.com/100147478707223,مطبخ منال خالد,,2023-03-31,no,35493,Arabic,no,2,19221
www.facebook.com/100147516321923,Carmi Aluarte,amor.lozano.7906,2023-08-15,no,11729,Tagalog,no,2,123
www.facebook.com/100147531933217,Maldita Vecindad y Los Hijos del 5º Patio · Official Music,malditavecindadyloshijosdel5opatio.music,2023-04-23,no,78080,Spanish,no,0,0
www.facebook.com/100147532894853,Passant AbdElhamid,basant.sabry.96,2023-04-18,no,58622,Arabic,no,0,0
www.facebook.com/100147565164473,Lo Batong channel,,2023-05-24,no,10648,Thai,no,4,3395
www.facebook.com/100147593079948,Brix Matacsil,brix.matacsil,2023-08-09,no,8564,English,no,18,358
www.facebook.com/100147612949751,Eka Sandika Putra,,2023-04-27,no,144821,Indonesian,no,0,0
www.facebook.com/100147613001624,Almond Clint Rivera Inciso,almondclint,2023-04-27,no,5464,English,no,0,0
www.facebook.com/100147645514355,خديجة بنكي khadija banaggui,khadijabanaggui2021,2023-04-22,yes,116445,Arabic,no,0,0
www.facebook.com/100147649599984,yrslma,yerosalma,2023-06-16,no,4462,,no,0,0
www.facebook.com/100147716257490,BBank Burat,phakphum.burat.3,2023-07-11,no,5531,Thai,no,1,91
www.facebook.com/100147749286146,لبنى للقصص,loubna4voice,2022-11-24,yes,539925,Arabic,no,16,42626
www.facebook.com/100147782879644,Dann Bastida,lenna.pena.12,2023-09-17,no,7275,Spanish,no,0,0
www.facebook.com/100147808709587,লালমনির সংবাদ,,2023-08-20,no,23717,Bengali,no,15,956
www.facebook.com/100147833000392,Yassin Oubba,,2023-03-23,no,6188,French,no,0,0
www.facebook.com/100147881925632,Boutique Dorcas,ModaParaLaMujerCristiana,2023-04-16,no,9201,Spanish,no,1,1468
www.facebook.com/100147889583713,PooCharanya Srisura,poozacharanya.fangkham,2023-08-24,no,5790,Thai,no,20,67
www.facebook.com/100147898959051,TuckerComedy,TuckerComedyy,2023-07-14,no,433005,English,no,0,0
www.facebook.com/100147913058357,Villaflores Leilanie Otacama,leilanie.villaflores,2023-09-05,no,7327,English,no,3,138
www.facebook.com/100147933000490,Shill Villoso,sheila.villoso,2023-04-27,no,10339,English,no,14,56
www.facebook.com/100147942911917,Hung V Nguyen,tommy.gunn.1232,2023-04-01,no,174357,English,no,0,0
www.facebook.com/100147999663829,Mohamad Usyafak,mohamadusyafak,2023-09-03,no,5951,Indonesian,no,0,167
www.facebook.com/100148053143913,Lester Lopez Pascual,lhester.pascual.7,2023-09-21,no,5543,English,no,3,83
www.facebook.com/100148128468017,ด็อกเตอร์อ๋อง,Draongza,2023-07-27,no,95914,Thai,no,1,3532
www.facebook.com/100148162749815,Narayanganj Somachar,narayanganjsomacharfbpage,2023-09-23,no,24831,Bengali,no,14,509
www.facebook.com/100148175127542,KingShahx,KingShahx,2023-08-24,yes,64242,Indonesian,no,0,0
www.facebook.com/100148206490872,Ajeet Singh,Village.vibes1,2023-08-16,no,10620,English,no,2,193
www.facebook.com/100148231569830,Kogi Online Car Accessories,KogiOnlineMY,2023-10-04,no,12907,English,no,0,0
www.facebook.com/100148273019791,Rubi Lei Amorin Agapay,rubileiamorin.agapay,2023-04-18,no,16608,English,no,4,88
www.facebook.com/100148316235419,Khaled Raj,,2023-04-23,no,7463,Bengali,no,0,0
www.facebook.com/100148321613332,Carros do Xenão,carrosdoxenao,2020-05-26,yes,632990,Portuguese,no,4,36204
www.facebook.com/100148346247703,Ayoun Mhamud,Ayoun.Mhamud.PB,2023-09-11,no,5217,English,no,0,234
www.facebook.com/100148389589605,Md Zinna Mia,,2023-06-29,no,5430,English,no,6,143
www.facebook.com/100148395093419,Portal TM TV,,2023-09-13,no,26140,Portuguese,no,39,1446
www.facebook.com/100148462300086,Sorn Dara,sorn.dara.politics,2023-04-22,yes,185788,Khmer,yes,0,261008
www.facebook.com/100148482690693,Wardi XLarge,,2023-09-03,no,17187,Arabic,no,1,533
www.facebook.com/100148571772479,Hindustani Bhau -The Legend,HindustaniBhauTheLegend,2023-09-20,yes,167525,Hindi,no,0,0
www.facebook.com/100148573021568,Hizkia Pardede,kia.varianzza,2023-08-21,no,5508,English,no,0,531
www.facebook.com/100148582969298,Jaouad Elazaoui,Elazaouijaouad88,2023-04-18,no,16157,Arabic,no,0,0
www.facebook.com/100148591863250,Antoy Galay Vlogs,AntoyGalay,2023-08-02,no,16990,Tagalog,no,5,1642
www.facebook.com/100148666348923,Ninja Playz,ninjaplayz5468,2023-06-08,yes,10503,Bengali,no,0,26
www.facebook.com/100148676407423,Rishi Kumar Rishi,,2023-06-05,no,6018,Hindi,no,3,107
www.facebook.com/100148719366192,Lajonia Jefferson,lajonia.jefferson,2023-07-24,no,20667,English,no,20,60
www.facebook.com/100148766295458,Vinod Sogy,,2023-09-10,no,6242,English,no,0,89
www.facebook.com/100148795050016,Suphadej YP.,SuphadejYP,2023-04-22,yes,44194,Thai,no,7,909
www.facebook.com/100148799538618,عبدالله الكاهلي ودالعز,,2023-04-19,no,31862,Arabic,no,0,0
www.facebook.com/100148808416367,Dandelion,,2023-09-24,no,65024,Spanish,no,5,4944
www.facebook.com/100148826252533,Thana Lawasut,thana.lawasut,2023-08-24,no,17697,Thai,no,5,5
www.facebook.com/100148859638875,Glo Manimtim,glo.manimtim,2023-07-11,no,171063,English,no,4,989
www.facebook.com/100148902764216,Aajkal GK Hindi,aajkalgkhindi,2023-08-04,no,70149,English,no,0,0
www.facebook.com/100148902894227,MD Rubel Hossain Khan,RHK27,2023-09-06,no,5899,Bengali,no,1,1930
www.facebook.com/100148902927259,Sunvi Rahman Rubel,sunvi.rahmanrubel,2023-08-14,no,6608,English,no,3,99
www.facebook.com/100148909356318,Nourhan Yousef - نورهان يوسف,nourhan.yousef11,2023-08-16,no,11885,Arabic,no,1,330
www.facebook.com/100148936249875,Anthony VocalTone Stinson,anthony.stinson.313,2023-09-08,no,17683,English,no,0,4
www.facebook.com/100148955744258,UPSC Motivation Club,SuyashshuklaUP,2023-08-26,no,142463,Hindi,no,7,8487
www.facebook.com/100149008393090,Juniardi LND,edukasisosial,2023-05-24,no,38030,Indonesian,no,4,8364
www.facebook.com/100149041426060,Crafting at The Shabby Creek Cottage,craftingattheshabbycreekcottage,2021-05-05,no,90235,English,no,0,0
www.facebook.com/100149082010277,Maribel Diaz,maribeldiaz.info.fans,2023-09-03,no,520882,Spanish,no,7,56005
www.facebook.com/100149098407125,Adal Pammati Katoliko,,2023-08-28,no,12569,English,no,6,2338
www.facebook.com/100149173031153,Raymco Nahum,handsomeboy2016,2023-04-18,no,8140,English,no,0,0
www.facebook.com/100149202538684,Derli Franco,derli.franco.58,2023-04-18,no,34639,Spanish,no,0,0
www.facebook.com/100149221653376,Assamese Cooking & Village Stories,AssameseCookingAndVillageStories,2020-05-03,no,17663,English,no,0,0
www.facebook.com/100149305804507,El Luigi y Los Tierrelitas,,2022-04-12,no,165334,Spanish,no,0,15734
www.facebook.com/100149309647957,Meravel Morales Pancito,meravel.pancito.1,2023-09-16,no,8086,English,no,9,288
www.facebook.com/100149332774628,It'z Sohag Ahmed,,2023-09-01,no,6461,English,no,0,114
www.facebook.com/100149345977091,Shaem Al Ratul,,2023-08-16,no,20787,Bengali,no,0,962
www.facebook.com/100149356121332,Mehndi House,MehndiGhor,2023-05-24,no,21072,English,no,0,0
www.facebook.com/100149376499623,Apassorn Boonthai,,2023-10-04,no,14570,Thai,no,0,0
www.facebook.com/100149389604786,Macky King,mackyking1992,2023-08-16,no,8437,English,no,3,478
www.facebook.com/100149395017951,GamuVlogs,gamuvlogss,2023-05-22,no,12181,Spanish,no,0,11512
www.facebook.com/100149419569457,Droopy Askew,,2023-09-11,no,7058,English,no,1,33
www.facebook.com/100149432911435,Pur,,2023-02-27,no,5749,Indonesian,no,0,0
www.facebook.com/100149436249370,Gerald Paragas Mondares,gerald.mondares,2023-06-05,no,17437,English,no,10,284
www.facebook.com/100149445148325,Noelia,NoeliaEMD,2023-06-08,no,292101,Spanish,no,4,965592
www.facebook.com/100149502499182,Dr. Cristhian Aguilar,Dr.CristhianAguilar,2023-04-11,no,1359815,Spanish,no,1,45694
www.facebook.com/100149509228488,MR. Dazzap,,2023-02-13,no,19753,Tagalog,no,0,0
www.facebook.com/100149533150380,Rommel Cabusas,,2023-09-10,no,12032,English,no,0,166
www.facebook.com/100149542627769,اكوا بارك هابى لاند,aqua.park.happy.land,2023-09-04,no,15611,Arabic,no,3,889
www.facebook.com/100149573127967,Maya Marsh,,2023-10-04,no,88443,Hindi,no,0,0
www.facebook.com/100149591568907,PLUG 888,PLUG888,2022-03-30,yes,50208,Thai,no,0,3544
www.facebook.com/100149669106216,Shajade queen,mahaboobrosy,2023-04-23,no,36440,Bengali,no,3,6641
www.facebook.com/100149669746234,Vikramgurawaji Ji,vikramgurawaji,2023-09-13,no,7105,English,no,0,0
www.facebook.com/100149679618198,Usman Ellahi,,2023-06-13,no,265857,,no,3,6321
www.facebook.com/100149716125471,Kristina Wright,klwright03,2023-04-27,no,6953,English,no,0,340
www.facebook.com/100149726266269,Tassimport Bndung,sihombingbagsimport,2023-04-18,no,60204,Indonesian,no,1,143
www.facebook.com/100149749291425,DKcuuy,DKcuuy,2023-05-29,yes,12867,English,no,20,71
www.facebook.com/100149749834678,Anna Gardner,,2023-09-13,no,12736,Indonesian,no,30,13716
www.facebook.com/100149849784240,Nunoy World's,,2023-08-22,no,6204,English,no,1,1629
www.facebook.com/100149856244694,أبواليزيد رمضان أبواليزيد حسن,,2023-07-11,no,10139,Arabic,no,9,240
www.facebook.com/100149902098873,Península Futbol Club,PeninsulaFutbolClub,2023-08-16,no,5652,Spanish,no,1,714
www.facebook.com/100149909614231,Royal Ram Gaming,,2023-09-15,no,28620,,no,0,319
www.facebook.com/100149936466721,Michael Martinez Reyes,mike.reyes0525,2023-09-14,no,7068,English,no,0,48
www.facebook.com/100149973097529,ElDoqmentalista,ElDoQmentalistaOficial,2023-08-02,no,9446,Spanish,no,0,0
www.facebook.com/100149989583237,MD Imam Hossain,faysal8585,2023-03-01,no,9584,English,no,4,151
www.facebook.com/100150051374575,Lumi Ashour - لومى عاشور,LamiaKitchen,2022-09-20,no,45581,Arabic,no,0,0
www.facebook.com/100150094870472,Tambalban Lengkong Salatiga,agustambalbanlengkong,2023-08-08,no,15918,Indonesian,no,0,0
www.facebook.com/100150096211788,Victor Sanchez,victorsanchezmotivate,2022-10-28,no,690533,Spanish,no,0,0
www.facebook.com/100150138702716,Phương ELF,Phuongelf,2023-04-22,yes,69046,Vietnamese,no,9,2216
www.facebook.com/100150139579169,MsKeisha Lynn,keisha.willis.9,2023-04-18,no,10642,English,no,8,117
www.facebook.com/100150192839563,Patrycja Ostrogska Szkolenia,ostroq,2023-08-02,no,12898,Polish,no,0,315
www.facebook.com/100150208352402,India work Tv,,2022-11-23,yes,80090,Punjabi,no,5,872
www.facebook.com/100150232103776,ElCañita,,2023-02-26,yes,1775956,Spanish,no,0,0
www.facebook.com/100150259793668,Gaurav Kushwah,gaurav.kushwah.75685962,2023-10-04,no,64934,Hindi,no,0,0
www.facebook.com/100150269739158,Familia Palacios Hurtado,,2023-09-11,no,5539,,no,6,1496
www.facebook.com/100150276315669,Jo Jaspe Quiamjot,jquiamjot,2023-06-29,no,10039,English,no,0,163
www.facebook.com/100150286287748,Victoria Sade,victoria.sade.9,2023-09-26,no,14260,English,no,1,68
www.facebook.com/100150412575850,DronsTv,dronstv.fb,2023-08-16,no,10521,Tagalog,no,1,4429
www.facebook.com/100150426088596,Badol Ahmmed,badol.ahmed.actor,2023-05-10,no,9826,English,no,1,837
www.facebook.com/100150458330987,KUYA JONG,kuyajongtv,2023-07-11,yes,189541,English,no,17,4654
www.facebook.com/100150466272783,Alamgir Sekh,,2023-06-19,no,27531,English,no,1,132
www.facebook.com/100150562534494,Yus Producciónes,YussEntretenimiento2,2023-07-11,no,211782,Spanish,no,0,0
www.facebook.com/100150566155938,Mohammadiqbal,mohammadiqbal36,2023-06-22,no,32270,Bengali,no,3,207
www.facebook.com/100150576376282,บ้านเฟรนช์บลูด็อก กำแพงแสน,,2023-10-02,no,16519,Thai,no,0,0
www.facebook.com/100150578335612,Yesenia Rodriguez,YesFisio,2023-06-29,no,16806,Spanish,no,0,0
www.facebook.com/100150579583300,Ẫḃuĺ Ħuššẫiň,abulhusan.assan,2023-05-24,no,6177,English,no,0,0
www.facebook.com/100150612913170,Jinine Callura Bayaton,sanjin619,2023-09-04,no,17649,English,no,0,407
www.facebook.com/100150646419778,ANYI GOLD TV,AnyiGoldTV,2023-10-04,no,15990,English,no,0,0
www.facebook.com/100150659590808,Vonvhaljulmary Ali,maryvic.licaylicay.9,2023-09-25,no,5003,English,no,0,2800
www.facebook.com/100150662662175,Andresx NN,andresxnn,2023-04-22,yes,49416,Spanish,no,0,0
www.facebook.com/100150739600962,Adrija Ayash Ahi,,2023-09-14,no,5348,English,no,0,0
www.facebook.com/100150761719838,ศรีสะเกษอากาศวันนี้,weathersisaket,2023-10-04,no,15686,Thai,no,0,0
www.facebook.com/100150782402698,Astro Arun Pandit,astroarunpandit,2023-01-20,no,153370,Hindi,no,4,921
www.facebook.com/100150799830380,Whiteswan Tv News,,2023-09-14,no,6340,,no,24,39
www.facebook.com/100150922917150,Dee Marii,marissalove05,2023-08-26,no,5848,English,no,8,120
www.facebook.com/100150932942973,Bang Emon,,2023-09-09,no,15669,,no,5,46
www.facebook.com/100150961991,Canal Teleantioquia,CanalTeleantioquia,2023-07-11,yes,1048906,Spanish,no,54,2702
www.facebook.com/100151031848898,Pilot Chezka Carandang,pilotchezkacarandang,2022-01-07,no,260001,English,no,0,0
www.facebook.com/100151042351440,Elbro,,2023-09-05,no,7995,Spanish,no,3,872
www.facebook.com/100151076335370,Md Shahidullah Rikabder,md.shahidullah.501,2023-08-28,no,6856,Chinese,no,0,0
www.facebook.com/100151079222320,FARID El Costeño Tv,costellanero,2023-06-05,no,5980,Spanish,no,7,319
www.facebook.com/100151089495217,Armando Artiga,armando.artiga.3,2023-05-24,no,8751,Spanish,no,4,776
www.facebook.com/100151096250019,Haidy Kamel,,2023-06-05,no,168944,,no,1,138261
www.facebook.com/100151101686611,Sad & Happy Quotes,sadandhappyquotesofficialpage,2023-09-13,no,276258,Tagalog,no,0,75
www.facebook.com/100151161379998,小七的房车生活,,2023-07-30,no,31611,Chinese,no,0,0
www.facebook.com/100151252845990,Ahmed hisham احمد هشام,ahmedhisham6,2023-02-18,no,8401,Arabic,no,0,0
www.facebook.com/100151286290667,Tonyboy Vega Toleos,tvegatoleos,2023-09-25,no,8137,English,no,9,328
www.facebook.com/100151312668360,สมุนไพรของใกล้ตัว,,2023-09-02,no,74118,Thai,no,3,5151
www.facebook.com/100151346363643,Apostol Marlon Lapay,marlonlapay.apostol.75,2023-05-10,no,17101,English,no,2,167
www.facebook.com/100151382924505,Ea Mae Montero Muñoz,16eamaemunoz,2023-06-19,no,6812,English,no,0,207
www.facebook.com/100151408044828,CUBIEscapade,fbgarrypaneriocubi,2023-09-13,no,33878,Tagalog,no,1,1783
www.facebook.com/100151436461407,Gina Gutierrez,gina.gutierrez.35325074,2023-08-28,no,6647,English,no,5,242
www.facebook.com/100151475255086,Peternak Hebat,,2023-06-05,no,80322,Indonesian,no,0,0
www.facebook.com/100151509497060,Batista Yvarane,,2023-04-01,no,633402,Spanish,no,8,27279
www.facebook.com/100151519746216,Steak n grill,,2023-10-04,no,25444,,no,0,0
www.facebook.com/100151522937372,Michelle DM,mitch.dm82,2023-09-26,no,10589,English,no,1,120
www.facebook.com/100151532976363,Nkeiria Deseree,nkeiria.deseree,2023-08-28,no,31369,English,no,0,8646
www.facebook.com/100151535883555,Jharkhand 24 News,jharkhand24news,2023-09-26,no,35452,Hindi,no,10,29121
www.facebook.com/100151539240322,Taksan Ail,janpan112,2023-08-11,no,48244,English,no,0,0
www.facebook.com/100151556148576,الناقد الرياضي محمود شوقي- Mahmoud Shawky,mahmoudshawky20,2023-08-24,no,36655,Arabic,no,6,3051
www.facebook.com/100151572985686,Jasmin Rose Umblas-Maladrigo,jasminrose.umblasmaladrigo,2023-05-10,no,8681,English,no,0,1307
www.facebook.com/100151598038850,Bigmom Gaming,bigmomgamergirl,2021-06-30,yes,53121,Arabic,no,7,4271
www.facebook.com/100151625082224,Md Jehad Uddin,WriterJehad,2023-07-11,no,7924,Bengali,no,0,0
www.facebook.com/100151658524060,سرك فبير-Serk fbeer,serk.fe.bir,2021-11-15,no,890373,Arabic,no,13,29455
www.facebook.com/100151674996945,Rotana Comedy,RotanaComedy,2023-07-11,no,5469363,Arabic,no,79,50997
www.facebook.com/100151676047014,Lizzymwong,,2023-04-25,no,52053,English,no,7,6666
www.facebook.com/100151732939166,Rey Miaga,reyloretomiaga,2023-05-10,no,6670,English,no,0,0
www.facebook.com/100151745507767,RaMóncho,ramoncho007,2022-09-06,no,190954,Spanish,no,6,258548
www.facebook.com/100151752261668,แฝด 3 zaa,FAD3ZAA,2023-04-23,yes,121809,Thai,no,2,5108
www.facebook.com/100151756238022,Michelle Rodil,michelle.rodil.7,2023-08-27,no,5404,English,no,9,231
www.facebook.com/100151769637310,Irza Kamal Soeoed,irza.kamal,2023-10-03,no,5427,Indonesian,no,2,0
www.facebook.com/100151826027643,The Windy Team,WindyTeamShow,2023-10-02,no,61121,English,no,0,313
www.facebook.com/100151832691943,Maranja May,PatriceMaranja,2023-08-29,no,9006,English,no,1,264
www.facebook.com/100151839593095,Md Miwazi Khan,mdmiwazikhan.khan,2023-06-19,no,8990,English,no,1,1935
www.facebook.com/100151844997026,LodiPupsy,LodiPupsy,2023-09-06,no,18243,Tagalog,no,16,4256
www.facebook.com/100151859605997,Stand up Comedy Videos Gagster,standup.comedy.videos.gagster,2023-08-02,no,27338,,no,0,489
www.facebook.com/100151906203236,محمود الدعجه,mahmoud.aldajah.1,2023-04-27,no,103986,Arabic,no,0,0
www.facebook.com/100151915116091,Modacute Store,modacutestore,2023-02-22,no,8589,Spanish,no,9,609
www.facebook.com/100151939405471,Open Bar Podcast,TheRealOpenBarPodcast,2023-08-20,no,5213,English,no,0,0
www.facebook.com/100151962460911,Johar News Live,joharnewslive,2022-09-08,no,46647,Hindi,no,17,6569
www.facebook.com/100152016248702,NikkiJane Avellanoza,moniquejane.avellanozamateo,2023-07-24,no,17774,English,no,1,81
www.facebook.com/100152058501540,Ola ko ko one of every wheretalk Show,,2023-06-07,yes,16157,English,no,19,1562
www.facebook.com/100152119265896,El techno,,2023-08-04,no,5165,Arabic,no,0,0
www.facebook.com/100152119643978,Risaldi Ahmad Faisal,risaldiahmadfaisalutama,2023-09-23,no,16751,Indonesian,no,28,41
www.facebook.com/100152168499984,Edgar Baylon,EBCPRODUCCIONESCUU,2022-09-05,no,159032,Spanish,no,0,0
www.facebook.com/100152196271229,Villomo Jeson,villomojason,2023-07-11,no,12973,English,no,3,169
www.facebook.com/100152209423604,Cristina Domínguez Santana,cristina.doms,2023-02-26,no,47388,Spanish,no,1,163
